,cmr_a_0,cmr_b_0,cmr_c_0,cmr_d_0,cmr_e_0,cmr_f_0,cmr_g_0,cmr_h_0,cmr_i_0,cmr_j_0,cmr_k_0,cmr_l_0,cmr_m_0,cmr_n_0,cmr_a_1,cmr_b_1,cmr_c_1,cmr_d_1,cmr_e_1,cmr_f_1,cmr_g_1,cmr_h_1,cmr_i_1,cmr_j_1,cmr_k_1,cmr_l_1,cmr_m_1,cmr_n_1,cmr_c_2,cmr_g_2,cmr_h_2,cmr_i_2,cmr_j_2,cmr_k_2,cmr_m_2,mr_a_0,mr_b_0,mr_c_0,mr_d_0,mr_e_0,mr_f_0,mr_g_0,mr_h_0,mr_i_0,mr_j_0,mr_k_0,mr_l_0,mr_m_0,mr_n_0,mr_a_1,mr_b_1,mr_c_1,mr_d_1,mr_e_1,mr_f_1,mr_g_1,mr_h_1,mr_i_1,mr_j_1,mr_k_1,mr_l_1,mr_m_1,mr_n_1,mr_a_2,mr_b_2,mr_c_2,mr_d_2,mr_e_2,mr_f_2,mr_g_2,mr_h_2,mr_i_2,mr_j_2,mr_k_2,mr_l_2,mr_m_2,mr_n_2,all_a_0,all_b_0,all_c_0,all_d_0,all_e_0,all_f_0,all_g_0,all_h_0,all_i_0,all_j_0,all_k_0,all_l_0,all_m_0,all_n_0,all_a_1,all_b_1,all_c_1,all_d_1,all_e_1,all_f_1,all_g_1,all_h_1,all_i_1,all_j_1,all_k_1,all_l_1,all_m_1,all_n_1,all_a_2,all_b_2,all_c_2,all_d_2,all_e_2,all_f_2,all_g_2,all_h_2,all_i_2,all_j_2,all_k_2,all_l_2,all_m_2,all_n_2
1913.0,-4.0,-4.0,-3.0,0.0,0.0,629.0,0.0,0.0,0.0,0.0,0.0,1390.0,0.0,0.0,-4.0,-4.0,-3.0,0.0,0.0,641.0,0.0,0.0,0.0,0.0,0.0,1400.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,-4.0,-3.0,428.0,533.0,662.0,779.0,0.0,0.0,1157.0,1289.0,1406.0,1532.0,1660.0,-4.0,-4.0,-3.0,442.0,560.0,677.0,798.0,0.0,0.0,1180.0,1314.0,1426.0,1568.0,1690.0,-4.0,-4.0,-3.0,448.0,565.0,682.0,804.0,0.0,0.0,1184.0,1319.0,1432.0,1575.0,1696.0,-4.0,-4.0,-3.0,370.0,497.0,597.0,696.0,843.0,954.0,1084.0,1212.0,1329.0,1436.0,1581.0,-4.0,-4.0,-3.0,387.0,503.0,614.0,735.0,860.0,979.0,1110.0,1242.0,1371.0,1491.0,1626.0,-4.0,-4.0,-3.0,389.0,512.0,623.0,745.0,870.0,993.0,1121.0,1254.0,1383.0,1503.0,1637.0
1914.0,-4.0,-4.0,275.0,398.0,520.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,277.0,404.0,528.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,281.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,291.0,438.0,557.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,313.0,442.0,560.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,318.0,448.0,565.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,245.0,370.0,497.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,252.0,387.0,503.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,261.0,389.0,512.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0
1915.0,-4.0,-4.0,267.0,-5.0,520.0,0.0,0.0,0.0,0.0,-3.0,1263.0,-3.0,0.0,0.0,-4.0,-4.0,278.0,-5.0,528.0,0.0,0.0,0.0,0.0,-3.0,1274.0,-3.0,0.0,0.0,281.0,0.0,0.0,0.0,-3.0,1277.0,0.0,-4.0,-4.0,291.0,-5.0,533.0,650.0,778.0,903.0,1028.0,-3.0,1286.0,-3.0,0.0,0.0,-4.0,-4.0,313.0,-5.0,560.0,677.0,798.0,922.0,1054.0,-3.0,1314.0,-3.0,0.0,0.0,-4.0,-4.0,318.0,-5.0,565.0,682.0,804.0,927.0,1061.0,-3.0,1319.0,-3.0,0.0,0.0,-4.0,-4.0,208.0,-5.0,498.0,574.0,717.0,840.0,945.0,-3.0,1194.0,-3.0,1444.0,1582.0,-4.0,-4.0,251.0,-5.0,503.0,612.0,735.0,861.0,981.0,-3.0,1244.0,-3.0,1490.0,1627.0,-4.0,-4.0,261.0,-5.0,512.0,623.0,745.0,870.0,993.0,-3.0,1254.0,-3.0,1503.0,1637.0
1916.0,-4.0,-4.0,275.0,395.0,520.0,629.0,753.0,875.0,1000.0,1128.0,1261.0,1390.0,1510.0,1644.0,-4.0,-4.0,277.0,404.0,528.0,641.0,761.0,885.0,1013.0,1142.0,1274.0,1400.0,1524.0,1655.0,281.0,765.0,889.0,1017.0,1145.0,1277.0,1528.0,-4.0,-4.0,309.0,428.0,533.0,662.0,779.0,897.0,1036.0,1157.0,1289.0,1406.0,1533.0,1659.0,-4.0,-4.0,313.0,442.0,560.0,677.0,798.0,922.0,1054.0,1180.0,1314.0,1426.0,1568.0,1690.0,-4.0,-4.0,318.0,448.0,565.0,682.0,804.0,927.0,1061.0,1184.0,1319.0,1432.0,1575.0,1696.0,-4.0,-4.0,244.0,372.0,498.0,582.0,718.0,843.0,954.0,1073.0,1212.0,1336.0,1439.0,1582.0,-4.0,-4.0,252.0,387.0,503.0,614.0,735.0,860.0,979.0,1112.0,1242.0,1372.0,1490.0,1627.0,-4.0,-4.0,261.0,389.0,512.0,623.0,745.0,870.0,993.0,1121.0,1254.0,1383.0,1503.0,1637.0
1917.0,-4.0,-4.0,-5.0,395.0,520.0,0.0,0.0,0.0,1001.0,0.0,-3.0,-4.0,-4.0,-4.0,-4.0,-4.0,-5.0,404.0,528.0,0.0,0.0,0.0,1013.0,0.0,-3.0,-4.0,-4.0,-4.0,-5.0,0.0,0.0,1017.0,0.0,-3.0,-4.0,-4.0,-4.0,-5.0,428.0,533.0,662.0,779.0,901.0,1028.0,1159.0,-3.0,-4.0,-4.0,-4.0,-4.0,-4.0,-5.0,442.0,560.0,677.0,798.0,922.0,1054.0,1180.0,-3.0,-4.0,-4.0,-4.0,-4.0,-4.0,-5.0,448.0,565.0,682.0,804.0,927.0,1061.0,1184.0,-3.0,-4.0,-4.0,-4.0,-4.0,-4.0,-5.0,370.0,497.0,596.0,694.0,840.0,936.0,1075.0,-3.0,-4.0,-4.0,-4.0,-4.0,-4.0,-5.0,387.0,503.0,614.0,733.0,861.0,981.0,1112.0,-3.0,-4.0,-4.0,-4.0,-4.0,-4.0,-5.0,389.0,512.0,623.0,745.0,870.0,993.0,1121.0,-3.0,-4.0,-4.0,-4.0
1918.0,-4.0,-4.0,0.0,402.0,522.0,632.0,750.0,879.0,1002.0,1128.0,1263.0,0.0,1516.0,1648.0,-4.0,-4.0,0.0,404.0,528.0,640.0,760.0,887.0,1014.0,1142.0,1274.0,0.0,1524.0,1655.0,0.0,764.0,890.0,1017.0,1145.0,1277.0,1528.0,-4.0,-4.0,0.0,438.0,533.0,650.0,788.0,901.0,1025.0,1153.0,1286.0,0.0,1533.0,1661.0,-4.0,-4.0,0.0,442.0,560.0,677.0,798.0,922.0,1054.0,1180.0,1314.0,0.0,1568.0,1690.0,-4.0,-4.0,0.0,448.0,565.0,682.0,804.0,927.0,1061.0,1184.0,1319.0,0.0,1575.0,1696.0,-4.0,-4.0,245.0,371.0,498.0,580.0,700.0,823.0,933.0,1070.0,1217.0,1337.0,1444.0,1593.0,-4.0,-4.0,252.0,387.0,503.0,614.0,735.0,861.0,979.0,1112.0,1244.0,1372.0,1490.0,1627.0,-4.0,-4.0,261.0,389.0,512.0,623.0,745.0,870.0,993.0,1121.0,1254.0,1383.0,1503.0,1637.0
1919.0,-4.0,-4.0,268.0,395.0,520.0,636.0,756.0,877.0,1000.0,1128.0,1261.0,1391.0,0.0,0.0,-4.0,-4.0,278.0,404.0,528.0,642.0,760.0,886.0,1013.0,1142.0,1274.0,1399.0,0.0,0.0,281.0,764.0,889.0,1017.0,1145.0,1277.0,0.0,-4.0,-4.0,291.0,428.0,552.0,666.0,779.0,897.0,1036.0,1157.0,1281.0,1403.0,1533.0,1661.0,-4.0,-4.0,313.0,442.0,564.0,677.0,798.0,922.0,1054.0,1180.0,1313.0,1426.0,1568.0,1690.0,-4.0,-4.0,318.0,448.0,565.0,682.0,804.0,927.0,1061.0,1184.0,1319.0,1432.0,1575.0,1696.0,-4.0,-4.0,209.0,370.0,498.0,596.0,718.0,843.0,954.0,1073.0,1212.0,1325.0,1444.0,1582.0,-4.0,-4.0,252.0,387.0,503.0,614.0,735.0,860.0,979.0,1112.0,1242.0,1372.0,1490.0,1627.0,-4.0,-4.0,261.0,389.0,512.0,623.0,745.0,870.0,993.0,1121.0,1254.0,1383.0,1503.0,1637.0
1920.0,-4.0,-4.0,275.0,395.0,520.0,632.0,756.0,877.0,1000.0,1128.0,0.0,0.0,0.0,1643.0,-4.0,-4.0,277.0,404.0,528.0,640.0,760.0,886.0,1013.0,1142.0,0.0,0.0,0.0,1655.0,281.0,764.0,889.0,1017.0,1145.0,0.0,0.0,-4.0,-4.0,291.0,428.0,533.0,666.0,779.0,897.0,1036.0,1157.0,1281.0,1402.0,1530.0,1660.0,-4.0,-4.0,313.0,442.0,560.0,677.0,798.0,922.0,1054.0,1180.0,1313.0,1426.0,1567.0,1690.0,-4.0,-4.0,318.0,448.0,565.0,682.0,804.0,927.0,1061.0,1184.0,1319.0,1432.0,1575.0,1696.0,-4.0,-4.0,209.0,370.0,498.0,596.0,718.0,843.0,954.0,1073.0,1212.0,1336.0,1435.0,1579.0,-4.0,-4.0,252.0,387.0,503.0,614.0,735.0,860.0,979.0,1112.0,1242.0,1372.0,1490.0,1627.0,-4.0,-4.0,261.0,389.0,512.0,623.0,745.0,870.0,993.0,1121.0,1254.0,1383.0,1503.0,1637.0
1921.0,-4.0,-4.0,-3.0,402.0,522.0,639.0,758.0,879.0,1002.0,1128.0,1268.0,1395.0,0.0,-3.0,-4.0,-4.0,-3.0,404.0,528.0,642.0,763.0,887.0,1014.0,1142.0,1276.0,1401.0,0.0,-3.0,-3.0,764.0,890.0,1017.0,1145.0,1278.0,0.0,-4.0,-4.0,-3.0,411.0,533.0,650.0,776.0,902.0,1034.0,1159.0,1302.0,1411.0,0.0,-3.0,-4.0,-4.0,-3.0,442.0,560.0,677.0,798.0,922.0,1056.0,1180.0,1316.0,1428.0,0.0,-3.0,-4.0,-4.0,-3.0,448.0,565.0,682.0,804.0,927.0,1062.0,1184.0,1320.0,1433.0,0.0,-3.0,-4.0,-4.0,-3.0,373.0,496.0,599.0,721.0,844.0,951.0,1086.0,1214.0,1338.0,1450.0,-3.0,-4.0,-4.0,-3.0,379.0,503.0,618.0,741.0,867.0,982.0,1116.0,1248.0,1376.0,1496.0,-3.0,-4.0,-4.0,-3.0,389.0,512.0,625.0,747.0,872.0,994.0,1122.0,1255.0,1385.0,1505.0,-3.0
1922.0,-4.0,-4.0,-3.0,395.0,0.0,632.0,0.0,877.0,1000.0,0.0,1261.0,0.0,1510.0,0.0,-4.0,-4.0,-3.0,404.0,0.0,640.0,0.0,886.0,1013.0,0.0,1274.0,0.0,1524.0,0.0,-3.0,0.0,889.0,1017.0,0.0,1277.0,1528.0,-4.0,-4.0,-3.0,438.0,533.0,666.0,779.0,897.0,1036.0,0.0,1281.0,1402.0,1530.0,1660.0,-4.0,-4.0,-3.0,442.0,560.0,677.0,798.0,922.0,1054.0,0.0,1313.0,1426.0,1567.0,1690.0,-4.0,-4.0,-3.0,448.0,565.0,682.0,804.0,927.0,1061.0,0.0,1319.0,1432.0,1575.0,1696.0,-4.0,-4.0,-3.0,370.0,497.0,596.0,718.0,843.0,954.0,1073.0,1212.0,1327.0,1437.0,1581.0,-4.0,-4.0,-3.0,387.0,503.0,614.0,735.0,860.0,979.0,1112.0,1242.0,1372.0,1491.0,1626.0,-4.0,-4.0,-3.0,389.0,512.0,623.0,745.0,870.0,993.0,1121.0,1254.0,1383.0,1503.0,1637.0
1923.0,-4.0,-4.0,275.0,395.0,-5.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,277.0,404.0,-5.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,281.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,291.0,428.0,-5.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,313.0,442.0,-5.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,318.0,448.0,-5.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,205.0,373.0,-5.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,251.0,379.0,-5.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,261.0,389.0,-5.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0
1924.0,-4.0,-4.0,275.0,-5.0,0.0,632.0,-3.0,877.0,0.0,1128.0,-5.0,1391.0,1510.0,1643.0,-4.0,-4.0,277.0,-5.0,0.0,640.0,-3.0,886.0,0.0,1142.0,-5.0,1399.0,1524.0,1655.0,281.0,-3.0,889.0,0.0,1145.0,-5.0,1528.0,-4.0,-4.0,291.0,-5.0,0.0,666.0,-3.0,897.0,0.0,1156.0,-5.0,1403.0,1533.0,1661.0,-4.0,-4.0,313.0,-5.0,0.0,677.0,-3.0,922.0,0.0,1180.0,-5.0,1426.0,1568.0,1690.0,-4.0,-4.0,318.0,-5.0,0.0,682.0,-3.0,927.0,0.0,1184.0,-5.0,1432.0,1575.0,1696.0,-4.0,-4.0,244.0,-5.0,497.0,596.0,-3.0,823.0,945.0,1075.0,-5.0,1325.0,1439.0,1593.0,-4.0,-4.0,252.0,-5.0,503.0,614.0,-3.0,861.0,981.0,1112.0,-5.0,1372.0,1490.0,1627.0,-4.0,-4.0,261.0,-5.0,512.0,623.0,-3.0,870.0,993.0,1121.0,-5.0,1383.0,1503.0,1637.0
1925.0,-4.0,-4.0,0.0,395.0,520.0,0.0,-3.0,0.0,1001.0,0.0,1261.0,1390.0,1510.0,1643.0,-4.0,-4.0,0.0,404.0,528.0,0.0,-3.0,0.0,1013.0,0.0,1274.0,1400.0,1524.0,1655.0,0.0,-3.0,0.0,1017.0,0.0,1277.0,1528.0,-4.0,-4.0,291.0,428.0,533.0,652.0,-3.0,897.0,1028.0,1156.0,1284.0,1402.0,1530.0,1660.0,-4.0,-4.0,313.0,442.0,560.0,676.0,-3.0,922.0,1054.0,1180.0,1314.0,1426.0,1567.0,1690.0,-4.0,-4.0,318.0,448.0,565.0,681.0,-3.0,927.0,1061.0,1184.0,1319.0,1432.0,1575.0,1696.0,-4.0,-4.0,209.0,370.0,497.0,574.0,-3.0,823.0,943.0,1075.0,1192.0,1321.0,1437.0,1580.0,-4.0,-4.0,252.0,387.0,503.0,612.0,-3.0,861.0,981.0,1112.0,1242.0,1371.0,1491.0,1626.0,-4.0,-4.0,261.0,389.0,512.0,623.0,-3.0,870.0,993.0,1121.0,1254.0,1383.0,1503.0,1637.0
1926.0,-4.0,-4.0,267.0,395.0,0.0,0.0,0.0,0.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,278.0,404.0,0.0,0.0,0.0,0.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,281.0,0.0,0.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,288.0,411.0,0.0,669.0,790.0,912.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,312.0,442.0,0.0,680.0,802.0,925.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,318.0,448.0,0.0,682.0,804.0,927.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,208.0,373.0,497.0,599.0,720.0,845.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,251.0,379.0,503.0,618.0,740.0,868.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,261.0,389.0,512.0,625.0,747.0,872.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0
1927.0,-4.0,-4.0,267.0,-5.0,520.0,631.0,753.0,878.0,1001.0,1129.0,0.0,0.0,-5.0,-3.0,-4.0,-4.0,278.0,-5.0,528.0,640.0,761.0,886.0,1013.0,1141.0,0.0,0.0,-5.0,-3.0,281.0,765.0,889.0,1017.0,1145.0,0.0,-5.0,-4.0,-4.0,291.0,-5.0,533.0,650.0,771.0,901.0,1025.0,1156.0,1286.0,1403.0,-5.0,-3.0,-4.0,-4.0,313.0,-5.0,560.0,677.0,798.0,922.0,1054.0,1180.0,1314.0,1426.0,-5.0,-3.0,-4.0,-4.0,318.0,-5.0,565.0,682.0,804.0,927.0,1061.0,1184.0,1319.0,1432.0,-5.0,-3.0,-4.0,-4.0,208.0,-5.0,497.0,574.0,718.0,823.0,943.0,1070.0,1210.0,1325.0,-5.0,-3.0,-4.0,-4.0,251.0,-5.0,503.0,612.0,735.0,861.0,981.0,1112.0,1244.0,1372.0,-5.0,-3.0,-4.0,-4.0,261.0,-5.0,512.0,623.0,745.0,870.0,993.0,1121.0,1254.0,1383.0,-5.0,-3.0
1928.0,-4.0,-4.0,268.0,402.0,522.0,632.0,758.0,879.0,1002.0,1134.0,1263.0,1389.0,1516.0,1648.0,-4.0,-4.0,278.0,404.0,528.0,640.0,763.0,887.0,1014.0,1142.0,1274.0,1399.0,1524.0,1655.0,281.0,764.0,890.0,1017.0,1145.0,1277.0,1528.0,-4.0,-4.0,308.0,438.0,533.0,650.0,788.0,903.0,1025.0,1153.0,1286.0,1403.0,1533.0,1661.0,-4.0,-4.0,313.0,442.0,560.0,677.0,798.0,922.0,1054.0,1180.0,1314.0,1426.0,1568.0,1690.0,-4.0,-4.0,318.0,448.0,565.0,682.0,804.0,927.0,1061.0,1184.0,1319.0,1432.0,1575.0,1696.0,-4.0,-4.0,245.0,371.0,498.0,596.0,697.0,840.0,933.0,1087.0,1217.0,1337.0,1444.0,1593.0,-4.0,-4.0,252.0,387.0,503.0,614.0,733.0,861.0,979.0,1112.0,1244.0,1372.0,1490.0,1627.0,-4.0,-4.0,261.0,389.0,512.0,623.0,745.0,870.0,993.0,1121.0,1254.0,1383.0,1503.0,1637.0
1929.0,-4.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1261.0,1390.0,1510.0,1644.0,-4.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1274.0,1400.0,1524.0,1655.0,0.0,0.0,0.0,0.0,0.0,1277.0,1528.0,-4.0,-4.0,291.0,428.0,0.0,0.0,779.0,0.0,1036.0,1157.0,1289.0,1406.0,1532.0,1659.0,-4.0,-4.0,313.0,442.0,0.0,0.0,798.0,0.0,1054.0,1180.0,1314.0,1426.0,1568.0,1690.0,-4.0,-4.0,318.0,448.0,0.0,0.0,804.0,0.0,1061.0,1184.0,1319.0,1432.0,1575.0,1696.0,-4.0,-4.0,242.0,370.0,497.0,579.0,696.0,841.0,954.0,1073.0,1197.0,1324.0,1437.0,1579.0,-4.0,-4.0,252.0,387.0,503.0,612.0,735.0,861.0,979.0,1112.0,1242.0,1371.0,1491.0,1627.0,-4.0,-4.0,261.0,389.0,512.0,623.0,745.0,870.0,993.0,1121.0,1254.0,1383.0,1503.0,1637.0
1930.0,-4.0,-4.0,0.0,402.0,522.0,632.0,758.0,880.0,1002.0,1128.0,1261.0,0.0,1511.0,1645.0,-4.0,-4.0,0.0,404.0,528.0,640.0,763.0,888.0,1014.0,1142.0,1274.0,0.0,1524.0,1655.0,0.0,764.0,890.0,1017.0,1145.0,1277.0,1528.0,-4.0,-4.0,309.0,439.0,533.0,653.0,788.0,902.0,1025.0,1156.0,1300.0,0.0,1533.0,1661.0,-4.0,-4.0,313.0,442.0,560.0,677.0,798.0,922.0,1054.0,1180.0,1314.0,0.0,1568.0,1690.0,-4.0,-4.0,318.0,448.0,565.0,682.0,804.0,927.0,1061.0,1184.0,1319.0,0.0,1575.0,1696.0,-4.0,-4.0,244.0,371.0,498.0,582.0,699.0,816.0,955.0,1075.0,1210.0,1325.0,1439.0,1582.0,-4.0,-4.0,252.0,387.0,503.0,614.0,735.0,860.0,979.0,1112.0,1244.0,1372.0,1490.0,1627.0,-4.0,-4.0,261.0,389.0,512.0,623.0,745.0,870.0,993.0,1121.0,1254.0,1383.0,1503.0,1637.0
1931.0,-4.0,-4.0,268.0,402.0,522.0,632.0,758.0,879.0,1002.0,1134.0,1263.0,1389.0,1516.0,1648.0,-4.0,-4.0,278.0,404.0,528.0,640.0,763.0,887.0,1014.0,1142.0,1274.0,1399.0,1524.0,1655.0,281.0,764.0,890.0,1017.0,1145.0,1277.0,1528.0,-4.0,-4.0,308.0,438.0,533.0,653.0,788.0,903.0,1025.0,1153.0,1286.0,1403.0,1541.0,1670.0,-4.0,-4.0,313.0,442.0,560.0,677.0,798.0,922.0,1054.0,1180.0,1314.0,1426.0,1568.0,1690.0,-4.0,-4.0,318.0,448.0,565.0,682.0,804.0,927.0,1061.0,1184.0,1319.0,1432.0,1575.0,1696.0,-4.0,-4.0,245.0,371.0,498.0,582.0,699.0,819.0,955.0,1087.0,1194.0,1337.0,1447.0,1593.0,-4.0,-4.0,252.0,387.0,503.0,614.0,735.0,861.0,979.0,1112.0,1244.0,1372.0,1490.0,1627.0,-4.0,-4.0,261.0,389.0,512.0,623.0,745.0,870.0,993.0,1121.0,1254.0,1383.0,1503.0,1637.0
1932.0,-4.0,-4.0,-3.0,0.0,0.0,629.0,0.0,0.0,0.0,1128.0,0.0,1390.0,1510.0,1643.0,-4.0,-4.0,-3.0,0.0,0.0,641.0,0.0,0.0,0.0,1142.0,0.0,1400.0,1524.0,1655.0,-3.0,0.0,0.0,0.0,1145.0,0.0,1528.0,-4.0,-4.0,-3.0,0.0,533.0,662.0,779.0,899.0,1036.0,1156.0,1289.0,1406.0,1530.0,1660.0,-4.0,-4.0,-3.0,0.0,560.0,677.0,798.0,922.0,1054.0,1180.0,1314.0,1426.0,1567.0,1690.0,-4.0,-4.0,-3.0,0.0,565.0,682.0,804.0,927.0,1061.0,1184.0,1319.0,1432.0,1575.0,1696.0,-4.0,-4.0,-3.0,370.0,497.0,582.0,699.0,816.0,943.0,1075.0,1197.0,1324.0,1437.0,1579.0,-4.0,-4.0,-3.0,387.0,503.0,614.0,735.0,860.0,981.0,1112.0,1242.0,1371.0,1491.0,1627.0,-4.0,-4.0,-3.0,389.0,512.0,623.0,745.0,870.0,993.0,1121.0,1254.0,1383.0,1503.0,1637.0
1933.0,-4.0,-4.0,275.0,395.0,520.0,629.0,753.0,875.0,1000.0,1128.0,0.0,0.0,0.0,1644.0,-4.0,-4.0,277.0,404.0,528.0,641.0,761.0,885.0,1013.0,1142.0,0.0,0.0,0.0,1655.0,281.0,765.0,889.0,1017.0,1145.0,0.0,0.0,-4.0,-4.0,308.0,438.0,558.0,662.0,779.0,897.0,1036.0,1157.0,1289.0,1406.0,1532.0,1660.0,-4.0,-4.0,313.0,442.0,560.0,677.0,798.0,922.0,1054.0,1180.0,1314.0,1426.0,1568.0,1690.0,-4.0,-4.0,318.0,448.0,565.0,682.0,804.0,927.0,1061.0,1184.0,1319.0,1432.0,1575.0,1696.0,-4.0,-4.0,244.0,372.0,497.0,582.0,718.0,843.0,954.0,1073.0,1212.0,1336.0,1436.0,1579.0,-4.0,-4.0,252.0,387.0,503.0,614.0,735.0,860.0,979.0,1112.0,1242.0,1372.0,1491.0,1627.0,-4.0,-4.0,261.0,389.0,512.0,623.0,745.0,870.0,993.0,1121.0,1254.0,1383.0,1503.0,1637.0
1934.0,-4.0,-4.0,275.0,398.0,520.0,0.0,-5.0,-5.0,-5.0,1128.0,1261.0,1392.0,1511.0,1645.0,-4.0,-4.0,277.0,404.0,528.0,0.0,-5.0,-5.0,-5.0,1142.0,1274.0,1399.0,1524.0,1655.0,281.0,-5.0,-5.0,-5.0,1145.0,1277.0,1528.0,-4.0,-4.0,309.0,438.0,557.0,662.0,-5.0,-5.0,-5.0,1157.0,1289.0,1403.0,1533.0,1661.0,-4.0,-4.0,313.0,442.0,560.0,677.0,-5.0,-5.0,-5.0,1180.0,1314.0,1426.0,1568.0,1690.0,-4.0,-4.0,318.0,448.0,565.0,682.0,-5.0,-5.0,-5.0,1184.0,1319.0,1432.0,1575.0,1696.0,-4.0,-4.0,244.0,371.0,497.0,597.0,-5.0,-5.0,-5.0,1084.0,1212.0,1325.0,1439.0,1582.0,-4.0,-4.0,252.0,387.0,503.0,614.0,-5.0,-5.0,-5.0,1110.0,1242.0,1372.0,1490.0,1627.0,-4.0,-4.0,261.0,389.0,512.0,623.0,-5.0,-5.0,-5.0,1121.0,1254.0,1383.0,1503.0,1637.0
1935.0,-4.0,-4.0,276.0,399.0,520.0,636.0,750.0,875.0,0.0,0.0,1261.0,0.0,-3.0,1645.0,-4.0,-4.0,279.0,403.0,528.0,642.0,760.0,885.0,0.0,0.0,1274.0,0.0,-3.0,1655.0,282.0,764.0,889.0,0.0,0.0,1277.0,-3.0,-4.0,-4.0,300.0,428.0,533.0,664.0,777.0,893.0,1032.0,1161.0,1295.0,1404.0,-3.0,1662.0,-4.0,-4.0,315.0,442.0,560.0,679.0,798.0,920.0,1052.0,1179.0,1313.0,1426.0,-3.0,1691.0,-4.0,-4.0,319.0,448.0,565.0,682.0,804.0,927.0,1061.0,1184.0,1319.0,1432.0,-3.0,1696.0,-4.0,-4.0,245.0,370.0,497.0,594.0,715.0,837.0,949.0,1081.0,1207.0,1328.0,-3.0,1583.0,-4.0,-4.0,252.0,387.0,503.0,617.0,739.0,865.0,983.0,1109.0,1241.0,1373.0,-3.0,1628.0,-4.0,-4.0,261.0,389.0,512.0,623.0,745.0,870.0,993.0,1121.0,1254.0,1383.0,-3.0,1637.0
1936.0,-4.0,-4.0,275.0,395.0,520.0,629.0,753.0,875.0,1004.0,1128.0,1261.0,1390.0,1510.0,1644.0,-4.0,-4.0,277.0,404.0,528.0,641.0,761.0,885.0,1015.0,1142.0,1274.0,1400.0,1524.0,1655.0,281.0,765.0,889.0,1018.0,1145.0,1277.0,1528.0,-4.0,-4.0,291.0,428.0,533.0,662.0,779.0,899.0,1036.0,1157.0,1289.0,1406.0,1532.0,1659.0,-4.0,-4.0,313.0,442.0,560.0,677.0,798.0,922.0,1054.0,1180.0,1314.0,1426.0,1568.0,1690.0,-4.0,-4.0,318.0,448.0,565.0,682.0,804.0,927.0,1061.0,1184.0,1319.0,1432.0,1575.0,1696.0,-4.0,-4.0,209.0,370.0,497.0,582.0,696.0,816.0,954.0,1073.0,1197.0,1336.0,1436.0,1579.0,-4.0,-4.0,252.0,387.0,503.0,614.0,735.0,860.0,979.0,1112.0,1242.0,1372.0,1491.0,1627.0,-4.0,-4.0,261.0,389.0,512.0,623.0,745.0,870.0,993.0,1121.0,1254.0,1383.0,1503.0,1637.0
